src,tar,is_net
_23446_/A2,_23446_/ZN,0
_23446_/A3,_23446_/ZN,0
_23446_/A4,_23446_/ZN,0
_23447_/A1,_23447_/ZN,0
_23447_/A2,_23447_/ZN,0
_23448_/A,_23448_/ZN,0
_23448_/B1,_23448_/ZN,0
_23448_/B2,_23448_/ZN,0
_23449_/A1,_23449_/ZN,0
_23449_/A2,_23449_/ZN,0
_23450_/A1,_23450_/ZN,0
_23450_/A2,_23450_/ZN,0
_23451_/A1,_23451_/ZN,0
_23451_/A2,_23451_/ZN,0
_23452_/A1,_23452_/ZN,0
_23452_/A2,_23452_/ZN,0
_23453_/A1,_23453_/ZN,0
_23453_/A2,_23453_/ZN,0
_23454_/A1,_23454_/ZN,0
_23454_/A2,_23454_/ZN,0
_23454_/A3,_23454_/ZN,0
_23456_/A1,_23456_/ZN,0
_23456_/A2,_23456_/ZN,0
_23456_/A3,_23456_/ZN,0
_23457_/A1,_23457_/ZN,0
_23457_/A2,_23457_/ZN,0
_23458_/A1,_23458_/ZN,0
_23458_/A2,_23458_/ZN,0
_23459_/A1,_23459_/ZN,0
_23459_/A2,_23459_/ZN,0
_23459_/A3,_23459_/ZN,0
_23459_/A4,_23459_/ZN,0
_23460_/A,_23460_/ZN,0
_23460_/B1,_23460_/ZN,0
_23460_/B2,_23460_/ZN,0
_23460_/C1,_23460_/ZN,0
_23460_/C2,_23460_/ZN,0
_23461_/A1,_23461_/ZN,0
_23461_/A2,_23461_/ZN,0
_23461_/A3,_23461_/ZN,0
_23461_/A4,_23461_/ZN,0
_23462_/A1,_23462_/ZN,0
_23462_/A2,_23462_/ZN,0
_23462_/A3,_23462_/ZN,0
_23463_/A1,_23463_/ZN,0
_23463_/A2,_23463_/ZN,0
_23464_/A1,_23464_/ZN,0
_23464_/A2,_23464_/ZN,0
_23465_/A1,_23465_/ZN,0
_23465_/A2,_23465_/ZN,0
_23467_/A1,_23467_/ZN,0
_23467_/A2,_23467_/ZN,0
_23467_/B1,_23467_/ZN,0
_23467_/B2,_23467_/ZN,0
_23468_/A,_23468_/ZN,0
_23468_/B1,_23468_/ZN,0
_23468_/B2,_23468_/ZN,0
_23469_/A1,_23469_/ZN,0
_23469_/A2,_23469_/ZN,0
_23469_/A3,_23469_/ZN,0
_23471_/A1,_23471_/ZN,0
_23471_/A2,_23471_/ZN,0
_23472_/A1,_23472_/ZN,0
_23472_/A2,_23472_/ZN,0
_23473_/A,_23473_/Z,0
_23473_/B,_23473_/Z,0
_23474_/A1,_23474_/ZN,0
_23474_/A2,_23474_/ZN,0
_23474_/A3,_23474_/ZN,0
_23474_/A4,_23474_/ZN,0
_23475_/A,_23475_/Z,0
_23475_/B,_23475_/Z,0
_23476_/A1,_23476_/ZN,0
_23476_/A2,_23476_/ZN,0
_23476_/A3,_23476_/ZN,0
_23477_/A1,_23477_/ZN,0
_23477_/A2,_23477_/ZN,0
_23478_/A1,_23478_/ZN,0
_23478_/A2,_23478_/ZN,0
_23478_/A3,_23478_/ZN,0
_23478_/A4,_23478_/ZN,0
_23479_/A,_23479_/ZN,0
_23479_/B,_23479_/ZN,0
_23480_/A,_23480_/ZN,0
_23480_/B,_23480_/ZN,0
_23481_/A1,_23481_/ZN,0
_23481_/A2,_23481_/ZN,0
_23481_/A3,_23481_/ZN,0
_23481_/B1,_23481_/ZN,0
_23481_/B2,_23481_/ZN,0
_23481_/B3,_23481_/ZN,0
_23482_/A1,_23482_/ZN,0
_23482_/A2,_23482_/ZN,0
_23482_/A3,_23482_/ZN,0
_23484_/A1,_23484_/ZN,0
_23484_/A2,_23484_/ZN,0
_23485_/A1,_23485_/ZN,0
_23485_/A2,_23485_/ZN,0
_23485_/A3,_23485_/ZN,0
_23486_/A1,_23486_/ZN,0
_23486_/A2,_23486_/ZN,0
_23486_/B1,_23486_/ZN,0
_23486_/B2,_23486_/ZN,0
_23488_/A1,_23488_/ZN,0
_23488_/A2,_23488_/ZN,0
_23489_/A1,_23489_/ZN,0
_23489_/A2,_23489_/ZN,0
_23490_/A,_23490_/ZN,0
_23490_/B1,_23490_/ZN,0
_23490_/B2,_23490_/ZN,0
_23491_/A1,_23491_/ZN,0
_23491_/A2,_23491_/ZN,0
_23491_/A3,_23491_/ZN,0
_23493_/A1,_23493_/ZN,0
_23493_/A2,_23493_/ZN,0
_23493_/B1,_23493_/ZN,0
_23493_/B2,_23493_/ZN,0
_23494_/A1,_23494_/ZN,0
_23494_/A2,_23494_/ZN,0
_23495_/A,_23495_/ZN,0
_23495_/B1,_23495_/ZN,0
_23495_/B2,_23495_/ZN,0
_23496_/A1,_23496_/ZN,0
_23496_/A2,_23496_/ZN,0
_23497_/A1,_23497_/ZN,0
_23497_/A2,_23497_/ZN,0
_23499_/A1,_23499_/ZN,0
_23499_/A2,_23499_/ZN,0
_23500_/A1,_23500_/ZN,0
_23500_/A2,_23500_/ZN,0
_23500_/B1,_23500_/ZN,0
_23500_/B2,_23500_/ZN,0
_23501_/A,_23501_/ZN,0
_23501_/B1,_23501_/ZN,0
_23501_/B2,_23501_/ZN,0
_23501_/C1,_23501_/ZN,0
_23501_/C2,_23501_/ZN,0
_23502_/A1,_23502_/ZN,0
_23502_/A2,_23502_/ZN,0
_23502_/A3,_23502_/ZN,0
_23504_/A1,_23504_/ZN,0
_23504_/A2,_23504_/ZN,0
_23504_/A3,_23504_/ZN,0
_23506_/A1,_23506_/ZN,0
_23506_/A2,_23506_/ZN,0
_23507_/A1,_23507_/ZN,0
_23507_/A2,_23507_/ZN,0
_23507_/A3,_23507_/ZN,0
_23508_/A1,_23508_/ZN,0
_23508_/A2,_23508_/ZN,0
_23509_/A1,_23509_/ZN,0
_23509_/A2,_23509_/ZN,0
_23510_/A1,_23510_/ZN,0
_23510_/A2,_23510_/ZN,0
_23510_/A3,_23510_/ZN,0
_23511_/A1,_23511_/ZN,0
_23511_/A2,_23511_/ZN,0
_23511_/A3,_23511_/ZN,0
_23512_/A,_23512_/ZN,0
_23512_/B1,_23512_/ZN,0
_23512_/B2,_23512_/ZN,0
_23514_/A1,_23514_/ZN,0
_23514_/A2,_23514_/ZN,0
_23514_/A3,_23514_/ZN,0
_23514_/B1,_23514_/ZN,0
_23514_/B2,_23514_/ZN,0
_23514_/B3,_23514_/ZN,0
_23515_/A,_23515_/ZN,0
_23515_/B1,_23515_/ZN,0
_23515_/B2,_23515_/ZN,0
_23516_/A1,_23516_/ZN,0
_23516_/A2,_23516_/ZN,0
_23517_/A1,_23517_/ZN,0
_23517_/A2,_23517_/ZN,0
_23517_/A3,_23517_/ZN,0
_23518_/A1,_23518_/ZN,0
_23518_/A2,_23518_/ZN,0
_23519_/A1,_23519_/ZN,0
_23519_/A2,_23519_/ZN,0
_23520_/A1,_23520_/ZN,0
_23520_/A2,_23520_/ZN,0
_23521_/A1,_23521_/ZN,0
_23521_/A2,_23521_/ZN,0
_23521_/B1,_23521_/ZN,0
_23521_/B2,_23521_/ZN,0
_23522_/A,_23522_/ZN,0
_23522_/B1,_23522_/ZN,0
_23522_/B2,_23522_/ZN,0
_23522_/C1,_23522_/ZN,0
_23522_/C2,_23522_/ZN,0
_23525_/A1,_23525_/ZN,0
_23525_/A2,_23525_/ZN,0
_23526_/A,_23526_/ZN,0
_23526_/B1,_23526_/ZN,0
_23526_/B2,_23526_/ZN,0
_23527_/A1,_23527_/ZN,0
_23527_/A2,_23527_/ZN,0
_23528_/A1,_23528_/ZN,0
_23528_/A2,_23528_/ZN,0
_23529_/A1,_23529_/ZN,0
_23529_/A2,_23529_/ZN,0
_23531_/A1,_23531_/ZN,0
_23531_/A2,_23531_/ZN,0
_23532_/A1,_23532_/ZN,0
_23532_/A2,_23532_/ZN,0
_23533_/A1,_23533_/ZN,0
_23533_/A2,_23533_/ZN,0
_23533_/B1,_23533_/ZN,0
_23533_/B2,_23533_/ZN,0
_23535_/A1,_23535_/ZN,0
_23535_/A2,_23535_/ZN,0
_23536_/A1,_23536_/ZN,0
_23536_/A2,_23536_/ZN,0
_23536_/A3,_23536_/ZN,0
_23537_/A1,_23537_/ZN,0
_23537_/A2,_23537_/ZN,0
_23537_/A3,_23537_/ZN,0
_23538_/A1,_23538_/ZN,0
_23538_/A2,_23538_/ZN,0
_23538_/A3,_23538_/ZN,0
_23539_/A1,_23539_/ZN,0
_23539_/A2,_23539_/ZN,0
_23542_/A1,_23542_/ZN,0
_23542_/A2,_23542_/ZN,0
_23542_/A3,_23542_/ZN,0
_23542_/A4,_23542_/ZN,0
_23543_/A,_23543_/ZN,0
_23543_/B1,_23543_/ZN,0
_23543_/B2,_23543_/ZN,0
_23544_/A1,_23544_/ZN,0
_23544_/A2,_23544_/ZN,0
_23545_/A1,_23545_/ZN,0
_23545_/A2,_23545_/ZN,0
_23549_/A1,_23549_/ZN,0
_23549_/A2,_23549_/ZN,0
_23549_/A3,_23549_/ZN,0
_23550_/A1,_23550_/ZN,0
_23550_/A2,_23550_/ZN,0
_23551_/A1,_23551_/ZN,0
_23551_/A2,_23551_/ZN,0
_23551_/A3,_23551_/ZN,0
_23552_/A1,_23552_/ZN,0
_23552_/A2,_23552_/ZN,0
_23552_/A3,_23552_/ZN,0
_23552_/A4,_23552_/ZN,0
_23553_/A1,_23553_/ZN,0
_23553_/A2,_23553_/ZN,0
_23554_/A1,_23554_/ZN,0
_23554_/A2,_23554_/ZN,0
_23555_/A1,_23555_/ZN,0
_23555_/A2,_23555_/ZN,0
_23555_/B1,_23555_/ZN,0
_23555_/B2,_23555_/ZN,0
_23556_/A,_23556_/ZN,0
_23556_/B1,_23556_/ZN,0
_23556_/B2,_23556_/ZN,0
_23557_/A1,_23557_/ZN,0
_23557_/A2,_23557_/ZN,0
_23558_/A1,_23558_/ZN,0
_23558_/A2,_23558_/ZN,0
_23558_/A3,_23558_/ZN,0
_23559_/A1,_23559_/ZN,0
_23559_/A2,_23559_/ZN,0
_23560_/A1,_23560_/ZN,0
_23560_/A2,_23560_/ZN,0
_23561_/A,_23561_/Z,0
_23561_/B,_23561_/Z,0
_23561_/S,_23561_/Z,0
_23562_/A1,_23562_/ZN,0
_23562_/A2,_23562_/ZN,0
_23562_/B1,_23562_/ZN,0
_23562_/B2,_23562_/ZN,0
_23563_/A1,_23563_/ZN,0
_23563_/A2,_23563_/ZN,0
_23564_/A1,_23564_/ZN,0
_23564_/A2,_23564_/ZN,0
_23565_/A1,_23565_/ZN,0
_23565_/A2,_23565_/ZN,0
_23565_/A3,_23565_/ZN,0
_23567_/A1,_23567_/ZN,0
_23567_/A2,_23567_/ZN,0
_23567_/A3,_23567_/ZN,0
_23568_/A,_23568_/ZN,0
_23568_/B1,_23568_/ZN,0
_23568_/B2,_23568_/ZN,0
_23569_/A,_23569_/ZN,0
_23569_/B1,_23569_/ZN,0
_23569_/B2,_23569_/ZN,0
_23570_/A1,_23570_/ZN,0
_23570_/A2,_23570_/ZN,0
_23570_/A3,_23570_/ZN,0
_23570_/B1,_23570_/ZN,0
_23570_/B2,_23570_/ZN,0
_23570_/B3,_23570_/ZN,0
_23571_/A1,_23571_/ZN,0
_23571_/A2,_23571_/ZN,0
_23572_/A1,_23572_/ZN,0
_23572_/A2,_23572_/ZN,0
_23573_/A,_23573_/ZN,0
_23573_/B1,_23573_/ZN,0
_23573_/B2,_23573_/ZN,0
_23573_/C1,_23573_/ZN,0
_23573_/C2,_23573_/ZN,0
_23574_/A1,_23574_/ZN,0
_23574_/A2,_23574_/ZN,0
_23574_/A3,_23574_/ZN,0
_23574_/A4,_23574_/ZN,0
_23575_/A1,_23575_/ZN,0
_23575_/A2,_23575_/ZN,0
_23575_/A3,_23575_/ZN,0
_23575_/A4,_23575_/ZN,0
_23576_/A1,_23576_/ZN,0
_23576_/A2,_23576_/ZN,0
_23576_/A3,_23576_/ZN,0
_23577_/A,_23577_/Z,0
_23577_/B,_23577_/Z,0
_23579_/A,_23579_/ZN,0
_23583_/A1,_23583_/ZN,0
_23583_/A2,_23583_/ZN,0
_23586_/A,_23586_/ZN,0
_23592_/A1,_23592_/ZN,0
_23592_/A2,_23592_/ZN,0
_23593_/A1,_23593_/ZN,0
_23593_/A2,_23593_/ZN,0
_23593_/A3,_23593_/ZN,0
_23596_/A,_23596_/ZN,0
_23598_/A,_23598_/ZN,0
_23599_/A1,_23599_/ZN,0
_23599_/A2,_23599_/ZN,0
_23601_/A1,_23601_/ZN,0
_23601_/A2,_23601_/ZN,0
_23601_/A3,_23601_/ZN,0
_23608_/A1,_23608_/ZN,0
_23608_/A2,_23608_/ZN,0
_23612_/A1,_23612_/ZN,0
_23612_/A2,_23612_/ZN,0
_23614_/A1,_23614_/ZN,0
_23614_/A2,_23614_/ZN,0
_23616_/A1,_23616_/ZN,0
_23616_/A2,_23616_/ZN,0
_23622_/A1,_23622_/ZN,0
_23622_/A2,_23622_/ZN,0
_23623_/A1,_23623_/ZN,0
_23623_/A2,_23623_/ZN,0
_23623_/B1,_23623_/ZN,0
_23623_/B2,_23623_/ZN,0
_23624_/A,_23624_/ZN,0
_23624_/B1,_23624_/ZN,0
_23624_/B2,_23624_/ZN,0
_23626_/A1,_23626_/ZN,0
_23626_/A2,_23626_/ZN,0
_23628_/A1,_23628_/ZN,0
_23628_/A2,_23628_/ZN,0
_23630_/A1,_23630_/ZN,0
_23630_/A2,_23630_/ZN,0
_23631_/A,_23631_/ZN,0
_23633_/A1,_23633_/ZN,0
_23633_/A2,_23633_/ZN,0
_23634_/A1,_23634_/ZN,0
_23634_/A2,_23634_/ZN,0
_23634_/A3,_23634_/ZN,0
_23635_/A,_23635_/ZN,0
_23637_/A1,_23637_/ZN,0
_23637_/A2,_23637_/ZN,0
_23637_/A3,_23637_/ZN,0
_23637_/A4,_23637_/ZN,0
_23639_/A,_23639_/ZN,0
_23639_/B1,_23639_/ZN,0
_23639_/B2,_23639_/ZN,0
_23642_/A,_23642_/ZN,0
_23642_/B1,_23642_/ZN,0
_23642_/B2,_23642_/ZN,0
_23643_/A,_23643_/ZN,0
_23643_/B1,_23643_/ZN,0
_23643_/B2,_23643_/ZN,0
_23644_/A1,_23644_/ZN,0
_23644_/A2,_23644_/ZN,0
_23644_/A3,_23644_/ZN,0
_23646_/A,_23646_/ZN,0
_23648_/A1,_23648_/ZN,0
_23648_/A2,_23648_/ZN,0
_23649_/A1,_23649_/ZN,0
_23649_/A2,_23649_/ZN,0
_23651_/A1,_23651_/ZN,0
_23651_/A2,_23651_/ZN,0
_23655_/A1,_23655_/ZN,0
_23655_/A2,_23655_/ZN,0
_23658_/A,_23658_/ZN,0
_23658_/B1,_23658_/ZN,0
_23658_/B2,_23658_/ZN,0
_23658_/C1,_23658_/ZN,0
_23658_/C2,_23658_/ZN,0
_23659_/A1,_23659_/ZN,0
_23659_/A2,_23659_/ZN,0
_23659_/A3,_23659_/ZN,0
_23659_/A4,_23659_/ZN,0
_23660_/A1,_23660_/ZN,0
_23660_/A2,_23660_/ZN,0
_23660_/A3,_23660_/ZN,0
_23660_/A4,_23660_/ZN,0
_23661_/A1,_23661_/ZN,0
_23661_/A2,_23661_/ZN,0
_23662_/A,_23662_/ZN,0
_23662_/B1,_23662_/ZN,0
_23662_/B2,_23662_/ZN,0
_23663_/A1,_23663_/ZN,0
_23663_/A2,_23663_/ZN,0
_23663_/B1,_23663_/ZN,0
_23663_/B2,_23663_/ZN,0
_23664_/A1,_23664_/ZN,0
_23664_/A2,_23664_/ZN,0
_23665_/A1,_23665_/ZN,0
_23665_/A2,_23665_/ZN,0
_23667_/A1,_23667_/ZN,0
_23667_/A2,_23667_/ZN,0
_23668_/A1,_23668_/ZN,0
_23668_/A2,_23668_/ZN,0
_23670_/A,_23670_/ZN,0
_23672_/A1,_23672_/ZN,0
_23672_/A2,_23672_/ZN,0
_23672_/A3,_23672_/ZN,0
_23675_/A1,_23675_/ZN,0
_23675_/A2,_23675_/ZN,0
_23677_/A,_23677_/ZN,0
_23677_/B1,_23677_/ZN,0
_23677_/B2,_23677_/ZN,0
_23679_/A1,_23679_/ZN,0
_23679_/A2,_23679_/ZN,0
_23680_/A1,_23680_/ZN,0
_23680_/A2,_23680_/ZN,0
_23681_/A1,_23681_/ZN,0
_23681_/A2,_23681_/ZN,0
_23681_/A3,_23681_/ZN,0
_23682_/A1,_23682_/ZN,0
_23682_/A2,_23682_/ZN,0
_23683_/A1,_23683_/ZN,0
_23683_/A2,_23683_/ZN,0
_23684_/A1,_23684_/ZN,0
_23684_/A2,_23684_/ZN,0
_23684_/A3,_23684_/ZN,0
_23685_/A,_23685_/ZN,0
_23685_/B1,_23685_/ZN,0
_23685_/B2,_23685_/ZN,0
_23685_/C1,_23685_/ZN,0
_23685_/C2,_23685_/ZN,0
_23686_/A1,_23686_/ZN,0
_23686_/A2,_23686_/ZN,0
_23687_/A1,_23687_/ZN,0
_23687_/A2,_23687_/ZN,0
_23688_/A1,_23688_/ZN,0
_23688_/A2,_23688_/ZN,0
_23689_/A1,_23689_/ZN,0
_23689_/A2,_23689_/ZN,0
_23690_/A1,_23690_/ZN,0
_23690_/A2,_23690_/ZN,0
_23691_/A1,_23691_/ZN,0
_23691_/A2,_23691_/ZN,0
_23692_/A1,_23692_/ZN,0
_23692_/A2,_23692_/ZN,0
_23693_/A,_23693_/ZN,0
_23693_/B1,_23693_/ZN,0
_23693_/B2,_23693_/ZN,0
_23695_/A1,_23695_/ZN,0
_23695_/A2,_23695_/ZN,0
_23695_/A3,_23695_/ZN,0
_23697_/A1,_23697_/ZN,0
_23697_/A2,_23697_/ZN,0
_23698_/A1,_23698_/ZN,0
_23698_/A2,_23698_/ZN,0
_23699_/A1,_23699_/ZN,0
_23699_/A2,_23699_/ZN,0
_23701_/A1,_23701_/ZN,0
_23701_/A2,_23701_/ZN,0
_23703_/A1,_23703_/ZN,0
_23703_/A2,_23703_/ZN,0
_23704_/A1,_23704_/ZN,0
_23704_/A2,_23704_/ZN,0
_23704_/B1,_23704_/ZN,0
_23704_/B2,_23704_/ZN,0
_23706_/A1,_23706_/ZN,0
_23706_/A2,_23706_/ZN,0
_23706_/A3,_23706_/ZN,0
_23706_/A4,_23706_/ZN,0
_23708_/A1,_23708_/ZN,0
_23708_/A2,_23708_/ZN,0
_23709_/A1,_23709_/ZN,0
_23709_/A2,_23709_/ZN,0
_23709_/A3,_23709_/ZN,0
_23710_/A1,_23710_/ZN,0
_23710_/A2,_23710_/ZN,0
_23710_/A3,_23710_/ZN,0
_23712_/A1,_23712_/ZN,0
_23712_/A2,_23712_/ZN,0
_23713_/A1,_23713_/ZN,0
_23713_/A2,_23713_/ZN,0
_23713_/A3,_23713_/ZN,0
_23714_/A1,_23714_/ZN,0
_23714_/A2,_23714_/ZN,0
_23714_/A3,_23714_/ZN,0
_23714_/A4,_23714_/ZN,0
_23716_/A,_23716_/ZN,0
_23716_/B1,_23716_/ZN,0
_23716_/B2,_23716_/ZN,0
_23716_/C1,_23716_/ZN,0
_23716_/C2,_23716_/ZN,0
_23717_/A1,_23717_/ZN,0
_23717_/A2,_23717_/ZN,0
_23719_/A1,_23719_/ZN,0
_23719_/A2,_23719_/ZN,0
_23720_/A1,_23720_/ZN,0
_23720_/A2,_23720_/ZN,0
_23720_/A3,_23720_/ZN,0
_23721_/A,_23721_/ZN,0
_23721_/B1,_23721_/ZN,0
_23721_/B2,_23721_/ZN,0
_23722_/A,_23722_/ZN,0
_23722_/B1,_23722_/ZN,0
_23722_/B2,_23722_/ZN,0
_23722_/C1,_23722_/ZN,0
_23722_/C2,_23722_/ZN,0
_23723_/A1,_23723_/ZN,0
_23723_/A2,_23723_/ZN,0
_23723_/A3,_23723_/ZN,0
_23724_/A1,_23724_/ZN,0
_23724_/A2,_23724_/ZN,0
_23724_/A3,_23724_/ZN,0
_23724_/A4,_23724_/ZN,0
_23725_/A1,_23725_/ZN,0
_23725_/A2,_23725_/ZN,0
_23727_/A1,_23727_/ZN,0
_23727_/A2,_23727_/ZN,0
_23728_/A1,_23728_/ZN,0
_23728_/A2,_23728_/ZN,0
_23729_/A1,_23729_/ZN,0
_23729_/A2,_23729_/ZN,0
_23729_/A3,_23729_/ZN,0
_23732_/A1,_23732_/ZN,0
_23732_/A2,_23732_/ZN,0
_23733_/A,_23733_/ZN,0
_23735_/A1,_23735_/ZN,0
_23735_/A2,_23735_/ZN,0
_23736_/A,_23736_/ZN,0
_23736_/B1,_23736_/ZN,0
_23736_/B2,_23736_/ZN,0
_23737_/A1,_23737_/ZN,0
_23737_/A2,_23737_/ZN,0
_23738_/A,_23738_/ZN,0
_23738_/B1,_23738_/ZN,0
_23738_/B2,_23738_/ZN,0
_23738_/C1,_23738_/ZN,0
_23738_/C2,_23738_/ZN,0
_23740_/A1,_23740_/ZN,0
_23740_/A2,_23740_/ZN,0
_23740_/A3,_23740_/ZN,0
_23742_/A1,_23742_/ZN,0
_23742_/A2,_23742_/ZN,0
_23743_/A1,_23743_/ZN,0
_23743_/A2,_23743_/ZN,0
_23744_/A,_23744_/ZN,0
_23744_/B1,_23744_/ZN,0
_23744_/B2,_23744_/ZN,0
_23745_/A1,_23745_/ZN,0
_23745_/A2,_23745_/ZN,0
_23745_/A3,_23745_/ZN,0
_23745_/A4,_23745_/ZN,0
_23747_/A,_23747_/ZN,0
_23747_/B1,_23747_/ZN,0
_23747_/B2,_23747_/ZN,0
_23749_/A,_23749_/ZN,0
_23749_/B1,_23749_/ZN,0
_23749_/B2,_23749_/ZN,0
_23750_/A1,_23750_/ZN,0
_23750_/A2,_23750_/ZN,0
_23751_/A,_23751_/ZN,0
_23751_/B1,_23751_/ZN,0
_23751_/B2,_23751_/ZN,0
_23752_/A1,_23752_/ZN,0
_23752_/A2,_23752_/ZN,0
_23753_/A1,_23753_/ZN,0
_23753_/A2,_23753_/ZN,0
_23754_/A1,_23754_/ZN,0
_23754_/A2,_23754_/ZN,0
_23754_/B1,_23754_/ZN,0
_23754_/B2,_23754_/ZN,0
_23756_/A1,_23756_/ZN,0
_23756_/A2,_23756_/ZN,0
_23757_/A1,_23757_/ZN,0
_23757_/A2,_23757_/ZN,0
_23758_/A1,_23758_/ZN,0
_23758_/A2,_23758_/ZN,0
_23759_/A1,_23759_/ZN,0
_23759_/A2,_23759_/ZN,0
_23759_/A3,_23759_/ZN,0
_23760_/A1,_23760_/ZN,0
_23760_/A2,_23760_/ZN,0
_23760_/A3,_23760_/ZN,0
_23760_/A4,_23760_/ZN,0
_23761_/A,_23761_/ZN,0
_23761_/B1,_23761_/ZN,0
_23761_/B2,_23761_/ZN,0
_23762_/A1,_23762_/ZN,0
_23762_/A2,_23762_/ZN,0
_23763_/A1,_23763_/ZN,0
_23763_/A2,_23763_/ZN,0
_23763_/A3,_23763_/ZN,0
_23765_/A1,_23765_/ZN,0
_23765_/A2,_23765_/ZN,0
_23766_/A1,_23766_/ZN,0
_23766_/A2,_23766_/ZN,0
_23767_/A1,_23767_/ZN,0
_23767_/A2,_23767_/ZN,0
_23767_/A3,_23767_/ZN,0
_23767_/A4,_23767_/ZN,0
_23768_/A1,_23768_/ZN,0
_23768_/A2,_23768_/ZN,0
_23769_/A1,_23769_/ZN,0
_23769_/A2,_23769_/ZN,0
_23769_/A3,_23769_/ZN,0
_23770_/A1,_23770_/ZN,0
_23770_/A2,_23770_/ZN,0
_23773_/A1,_23773_/ZN,0
_23773_/A2,_23773_/ZN,0
_23775_/A1,_23775_/ZN,0
_23775_/A2,_23775_/ZN,0
_23776_/A1,_23776_/ZN,0
_23776_/A2,_23776_/ZN,0
_23776_/A3,_23776_/ZN,0
_23776_/A4,_23776_/ZN,0
_23777_/A1,_23777_/ZN,0
_23777_/A2,_23777_/ZN,0
_23778_/A1,_23778_/ZN,0
_23778_/A2,_23778_/ZN,0
_23778_/A3,_23778_/ZN,0
_23778_/A4,_23778_/ZN,0
_23779_/A1,_23779_/ZN,0
_23779_/A2,_23779_/ZN,0
_23779_/A3,_23779_/ZN,0
_23779_/A4,_23779_/ZN,0
_23780_/A1,_23780_/ZN,0
_23780_/A2,_23780_/ZN,0
_23780_/A3,_23780_/ZN,0
_23780_/A4,_23780_/ZN,0
_23781_/A1,_23781_/ZN,0
_23781_/A2,_23781_/ZN,0
_23782_/A1,_23782_/ZN,0
_23782_/A2,_23782_/ZN,0
_23783_/A1,_23783_/ZN,0
_23783_/A2,_23783_/ZN,0
_23784_/A1,_23784_/ZN,0
_23784_/A2,_23784_/ZN,0
_23784_/A3,_23784_/ZN,0
_23785_/A1,_23785_/ZN,0
_23785_/A2,_23785_/ZN,0
_23785_/B1,_23785_/ZN,0
_23785_/B2,_23785_/ZN,0
_23787_/A,_23787_/ZN,0
_23787_/B1,_23787_/ZN,0
_23787_/B2,_23787_/ZN,0
_23788_/A1,_23788_/ZN,0
_23788_/A2,_23788_/ZN,0
_23790_/A1,_23790_/ZN,0
_23790_/A2,_23790_/ZN,0
_23790_/A3,_23790_/ZN,0
_23791_/A1,_23791_/ZN,0
_23791_/A2,_23791_/ZN,0
_23791_/A3,_23791_/ZN,0
_23792_/A1,_23792_/ZN,0
_23792_/A2,_23792_/ZN,0
_23792_/A3,_23792_/ZN,0
_23793_/A,_23793_/Z,0
_23793_/B,_23793_/Z,0
_23794_/A,_23794_/Z,0
_23794_/B,_23794_/Z,0
_23794_/S,_23794_/Z,0
_23795_/A1,_23795_/ZN,0
_23795_/A2,_23795_/ZN,0
_23795_/A3,_23795_/ZN,0
_23796_/A,_23796_/Z,0
_23796_/B,_23796_/Z,0
_23796_/S,_23796_/Z,0
_23797_/A1,_23797_/ZN,0
_23797_/A2,_23797_/ZN,0
_23797_/A3,_23797_/ZN,0
_23798_/A1,_23798_/ZN,0
_23798_/A2,_23798_/ZN,0
_23798_/A3,_23798_/ZN,0
_23799_/A1,_23799_/ZN,0
_23799_/A2,_23799_/ZN,0
_23799_/A3,_23799_/ZN,0
_23800_/A1,_23800_/ZN,0
_23800_/A2,_23800_/ZN,0
_23801_/A1,_23801_/ZN,0
_23801_/A2,_23801_/ZN,0
_23802_/A1,_23802_/ZN,0
_23802_/A2,_23802_/ZN,0
_23802_/A3,_23802_/ZN,0
_23803_/A1,_23803_/ZN,0
_23803_/A2,_23803_/ZN,0
_23803_/A3,_23803_/ZN,0
_23804_/A1,_23804_/ZN,0
_23804_/A2,_23804_/ZN,0
_23805_/A,_23805_/ZN,0
_23805_/B1,_23805_/ZN,0
_23805_/B2,_23805_/ZN,0
_23806_/A,_23806_/ZN,0
_23806_/B1,_23806_/ZN,0
_23806_/B2,_23806_/ZN,0
_23806_/C1,_23806_/ZN,0
_23806_/C2,_23806_/ZN,0
_23807_/A,_23807_/ZN,0
_23807_/B1,_23807_/ZN,0
_23807_/B2,_23807_/ZN,0
_23808_/A,_23808_/ZN,0
_23808_/B1,_23808_/ZN,0
_23808_/B2,_23808_/ZN,0
_23809_/A,_23809_/ZN,0
_23809_/B1,_23809_/ZN,0
_23809_/B2,_23809_/ZN,0
_23810_/A1,_23810_/ZN,0
_23810_/A2,_23810_/ZN,0
_23810_/A3,_23810_/ZN,0
_23810_/A4,_23810_/ZN,0
_23811_/A,_23811_/ZN,0
_23811_/B1,_23811_/ZN,0
_23811_/B2,_23811_/ZN,0
_23812_/A,_23812_/ZN,0
_23812_/B1,_23812_/ZN,0
_23812_/B2,_23812_/ZN,0
_23813_/A,_23813_/ZN,0
_23813_/B1,_23813_/ZN,0
_23813_/B2,_23813_/ZN,0
_23814_/A1,_23814_/ZN,0
_23814_/A2,_23814_/ZN,0
_23815_/A1,_23815_/ZN,0
_23815_/A2,_23815_/ZN,0
_23815_/A3,_23815_/ZN,0
_23816_/A1,_23816_/ZN,0
_23816_/A2,_23816_/ZN,0
_23816_/A3,_23816_/ZN,0
_23817_/A1,_23817_/ZN,0
_23817_/A2,_23817_/ZN,0
