src,tar,src_type,tar_type,is_net,arc_delay
_0718_/A,_0718_/Y,pin,pin,0,2.2590632489660756e-11
_0718_/B,_0718_/Y,pin,pin,0,2.002356960795204e-11
_0718_/C,_0718_/Y,pin,pin,0,2.0359441563200242e-11
_0719_/A,_0719_/Y,pin,pin,0,3.323244457398289e-11
_0719_/B,_0719_/Y,pin,pin,0,3.323331540516783e-11
_0719_/C,_0719_/Y,pin,pin,0,3.384671709572018e-11
_0719_/D,_0719_/Y,pin,pin,0,3.3913961916542945e-11
_0720_/A,_0720_/Y,pin,pin,0,3.1413049245143654e-11
_0720_/B,_0720_/Y,pin,pin,0,2.962980902299073e-11
_0720_/C,_0720_/Y,pin,pin,0,2.934416251654248e-11
_0721_/A,_0721_/Y,pin,pin,0,2.7372892147381478e-11
_0721_/B,_0721_/Y,pin,pin,0,2.708251678473772e-11
_0721_/C,_0721_/Y,pin,pin,0,2.753927468013284e-11
_0721_/D,_0721_/Y,pin,pin,0,2.764097804808241e-11
_0722_/A,_0722_/Y,pin,pin,0,3.1859941768130895e-11
_0722_/B,_0722_/Y,pin,pin,0,3.381467675311889e-11
_0722_/C,_0722_/Y,pin,pin,0,3.435823847652841e-11
_0722_/D,_0722_/Y,pin,pin,0,3.274952531384656e-11
_0723_/A,_0723_/Y,pin,pin,0,1.4103049457425687e-11
_0723_/B,_0723_/Y,pin,pin,0,1.3111824993805588e-11
_0724_/A,_0724_/Y,pin,pin,0,3.1131729139044495e-11
_0724_/B,_0724_/Y,pin,pin,0,4.043680321141885e-11
_0724_/C,_0724_/Y,pin,pin,0,3.5074734783258066e-11
_0724_/D,_0724_/Y,pin,pin,0,3.506283111076591e-11
_0725_/A,_0725_/Y,pin,pin,0,2.2118818929217632e-11
_0725_/B,_0725_/Y,pin,pin,0,2.0886540760822747e-11
_0726_/A,_0726_/Y,pin,pin,0,5.616296924054742e-12
_0727_/A,_0727_/Y,pin,pin,0,2.987824571087927e-11
_0727_/B,_0727_/Y,pin,pin,0,3.036479054308039e-11
_0727_/C,_0727_/Y,pin,pin,0,2.954491165607642e-11
_0727_/D,_0727_/Y,pin,pin,0,3.031912915174573e-11
_0728_/A,_0728_/Y,pin,pin,0,1.7251438125254204e-11
_0729_/A,_0729_/Y,pin,pin,0,1.6106152869732604e-11
_0730_/A,_0730_/Y,pin,pin,0,1.2821637848658973e-11
_0730_/B,_0730_/Y,pin,pin,0,8.14428038897752e-12
