src,tar,src_type,tar_type
_19393_/B,_19393_,pin,cell
_19393_,_19393_/Y,cell,pin
_19394_/A1,_19394_,pin,cell
_19394_/A2,_19394_,pin,cell
_19394_/B1,_19394_,pin,cell
_19394_/B2,_19394_,pin,cell
_19394_/C,_19394_,pin,cell
_19394_,_19394_/Y,cell,pin
_19395_/A,_19395_,pin,cell
_19395_,_19395_/Y,cell,pin
_19396_/A,_19396_,pin,cell
_19396_/B,_19396_,pin,cell
_19396_,_19396_/Y,cell,pin
_19397_/A1,_19397_,pin,cell
_19397_/A2,_19397_,pin,cell
_19397_/B,_19397_,pin,cell
_19397_/C,_19397_,pin,cell
_19397_,_19397_/Y,cell,pin
_19398_/A,_19398_,pin,cell
_19398_,_19398_/Y,cell,pin
_19399_/A,_19399_,pin,cell
_19399_/B,_19399_,pin,cell
_19399_,_19399_/Y,cell,pin
_19400_/A1,_19400_,pin,cell
_19400_/A2,_19400_,pin,cell
_19400_/B,_19400_,pin,cell
_19400_/C,_19400_,pin,cell
_19400_,_19400_/Y,cell,pin
_19401_/A,_19401_,pin,cell
_19401_/B,_19401_,pin,cell
_19401_/C,_19401_,pin,cell
_19401_,_19401_/Y,cell,pin
_19402_/A,_19402_,pin,cell
_19402_/B,_19402_,pin,cell
_19402_/C,_19402_,pin,cell
_19402_,_19402_/Y,cell,pin
_19403_/A,_19403_,pin,cell
_19403_/B,_19403_,pin,cell
_19403_/C,_19403_,pin,cell
_19403_,_19403_/Y,cell,pin
_19404_/A,_19404_,pin,cell
_19404_,_19404_/Y,cell,pin
_19405_/A,_19405_,pin,cell
_19405_,_19405_/Y,cell,pin
_19406_/A,_19406_,pin,cell
_19406_,_19406_/Y,cell,pin
_19407_/A,_19407_,pin,cell
_19407_,_19407_/Y,cell,pin
_19408_/A,_19408_,pin,cell
_19408_,_19408_/Y,cell,pin
_19409_/A,_19409_,pin,cell
_19409_,_19409_/Y,cell,pin
