src,tar,src_type,tar_type
_06503_/A3,_06503_,pin,cell
_06503_/S0,_06503_,pin,cell
_06503_/S1,_06503_,pin,cell
_06503_,_06503_/X,cell,pin
_06504_/A0,_06504_,pin,cell
_06504_/A1,_06504_,pin,cell
_06504_/A2,_06504_,pin,cell
_06504_/A3,_06504_,pin,cell
_06504_/S0,_06504_,pin,cell
_06504_/S1,_06504_,pin,cell
_06504_,_06504_/X,cell,pin
_06505_/A,_06505_,pin,cell
_06505_,_06505_/Y,cell,pin
_06508_/A0,_06508_,pin,cell
_06508_/A1,_06508_,pin,cell
_06508_/A2,_06508_,pin,cell
_06508_/A3,_06508_,pin,cell
_06508_/S0,_06508_,pin,cell
_06508_/S1,_06508_,pin,cell
_06508_,_06508_/X,cell,pin
_06510_/A0,_06510_,pin,cell
_06510_/A1,_06510_,pin,cell
_06510_/A2,_06510_,pin,cell
_06510_/A3,_06510_,pin,cell
_06510_/S0,_06510_,pin,cell
_06510_/S1,_06510_,pin,cell
_06510_,_06510_/X,cell,pin
_06513_/A0,_06513_,pin,cell
_06513_/A1,_06513_,pin,cell
_06513_/A2,_06513_,pin,cell
_06513_/A3,_06513_,pin,cell
_06513_/S0,_06513_,pin,cell
_06513_/S1,_06513_,pin,cell
_06513_,_06513_/X,cell,pin
_06515_/A0,_06515_,pin,cell
_06515_/A1,_06515_,pin,cell
_06515_/A2,_06515_,pin,cell
_06515_/A3,_06515_,pin,cell
_06515_/S0,_06515_,pin,cell
_06515_/S1,_06515_,pin,cell
_06515_,_06515_/X,cell,pin
_06518_/A0,_06518_,pin,cell
_06518_/A1,_06518_,pin,cell
_06518_/A2,_06518_,pin,cell
_06518_/A3,_06518_,pin,cell
_06518_/S0,_06518_,pin,cell
_06518_/S1,_06518_,pin,cell
_06518_,_06518_/X,cell,pin
_06520_/A0,_06520_,pin,cell
_06520_/A1,_06520_,pin,cell
_06520_/A2,_06520_,pin,cell
_06520_/A3,_06520_,pin,cell
_06520_/S0,_06520_,pin,cell
