src,tar,src_type,tar_type
REG_4\[57\]$_DFF_P_,_0373_,cell,net
clknet_leaf_16_clock,REG_4\[58\]$_DFF_P_,net,cell
net246,REG_4\[58\]$_DFF_P_,net,cell
REG_4\[58\]$_DFF_P_,_0374_,cell,net
clknet_leaf_16_clock,REG_4\[59\]$_DFF_P_,net,cell
net247,REG_4\[59\]$_DFF_P_,net,cell
REG_4\[59\]$_DFF_P_,_0375_,cell,net
clknet_leaf_22_clock,REG_4\[5\]$_DFF_P_,net,cell
net248,REG_4\[5\]$_DFF_P_,net,cell
REG_4\[5\]$_DFF_P_,_0376_,cell,net
clknet_leaf_16_clock,REG_4\[60\]$_DFF_P_,net,cell
net249,REG_4\[60\]$_DFF_P_,net,cell
REG_4\[60\]$_DFF_P_,_0377_,cell,net
clknet_leaf_16_clock,REG_4\[61\]$_DFF_P_,net,cell
net250,REG_4\[61\]$_DFF_P_,net,cell
REG_4\[61\]$_DFF_P_,_0378_,cell,net
clknet_leaf_18_clock,REG_4\[62\]$_DFF_P_,net,cell
net251,REG_4\[62\]$_DFF_P_,net,cell
REG_4\[62\]$_DFF_P_,_0379_,cell,net
clknet_leaf_18_clock,REG_4\[63\]$_DFF_P_,net,cell
net252,REG_4\[63\]$_DFF_P_,net,cell
REG_4\[63\]$_DFF_P_,_0380_,cell,net
clknet_leaf_22_clock,REG_4\[6\]$_DFF_P_,net,cell
net253,REG_4\[6\]$_DFF_P_,net,cell
REG_4\[6\]$_DFF_P_,_0381_,cell,net
clknet_leaf_17_clock,REG_4\[7\]$_DFF_P_,net,cell
net254,REG_4\[7\]$_DFF_P_,net,cell
REG_4\[7\]$_DFF_P_,_0382_,cell,net
clknet_leaf_18_clock,REG_4\[8\]$_DFF_P_,net,cell
net255,REG_4\[8\]$_DFF_P_,net,cell
REG_4\[8\]$_DFF_P_,_0383_,cell,net
clknet_leaf_22_clock,REG_4\[9\]$_DFF_P_,net,cell
net256,REG_4\[9\]$_DFF_P_,net,cell
REG_4\[9\]$_DFF_P_,_0384_,cell,net
clknet_leaf_20_clock,REG_5\[0\]$_DFF_P_,net,cell
net129,REG_5\[0\]$_DFF_P_,net,cell
REG_5\[0\]$_DFF_P_,_0385_,cell,net
clknet_leaf_20_clock,REG_5\[10\]$_DFF_P_,net,cell
net130,REG_5\[10\]$_DFF_P_,net,cell
REG_5\[10\]$_DFF_P_,_0386_,cell,net
clknet_leaf_20_clock,REG_5\[11\]$_DFF_P_,net,cell
net131,REG_5\[11\]$_DFF_P_,net,cell
REG_5\[11\]$_DFF_P_,_0387_,cell,net
clknet_leaf_20_clock,REG_5\[12\]$_DFF_P_,net,cell
net132,REG_5\[12\]$_DFF_P_,net,cell
REG_5\[12\]$_DFF_P_,_0388_,cell,net
clknet_leaf_21_clock,REG_5\[13\]$_DFF_P_,net,cell
net133,REG_5\[13\]$_DFF_P_,net,cell
REG_5\[13\]$_DFF_P_,_0389_,cell,net
clknet_leaf_23_clock,REG_5\[14\]$_DFF_P_,net,cell
net134,REG_5\[14\]$_DFF_P_,net,cell
REG_5\[14\]$_DFF_P_,_0390_,cell,net
clknet_leaf_23_clock,REG_5\[15\]$_DFF_P_,net,cell
net135,REG_5\[15\]$_DFF_P_,net,cell
REG_5\[15\]$_DFF_P_,_0391_,cell,net
clknet_leaf_23_clock,REG_5\[16\]$_DFF_P_,net,cell
net136,REG_5\[16\]$_DFF_P_,net,cell
REG_5\[16\]$_DFF_P_,_0392_,cell,net
clknet_leaf_23_clock,REG_5\[17\]$_DFF_P_,net,cell
net137,REG_5\[17\]$_DFF_P_,net,cell
REG_5\[17\]$_DFF_P_,_0393_,cell,net
clknet_leaf_20_clock,REG_5\[18\]$_DFF_P_,net,cell
net138,REG_5\[18\]$_DFF_P_,net,cell
REG_5\[18\]$_DFF_P_,_0394_,cell,net
clknet_leaf_20_clock,REG_5\[19\]$_DFF_P_,net,cell
net139,REG_5\[19\]$_DFF_P_,net,cell
REG_5\[19\]$_DFF_P_,_0395_,cell,net
clknet_leaf_21_clock,REG_5\[1\]$_DFF_P_,net,cell
net140,REG_5\[1\]$_DFF_P_,net,cell
REG_5\[1\]$_DFF_P_,_0396_,cell,net
clknet_leaf_23_clock,REG_5\[20\]$_DFF_P_,net,cell
net141,REG_5\[20\]$_DFF_P_,net,cell
REG_5\[20\]$_DFF_P_,_0397_,cell,net
clknet_leaf_0_clock,REG_5\[21\]$_DFF_P_,net,cell
net142,REG_5\[21\]$_DFF_P_,net,cell
REG_5\[21\]$_DFF_P_,_0398_,cell,net
clknet_leaf_23_clock,REG_5\[22\]$_DFF_P_,net,cell
net143,REG_5\[22\]$_DFF_P_,net,cell
REG_5\[22\]$_DFF_P_,_0399_,cell,net
clknet_leaf_0_clock,REG_5\[23\]$_DFF_P_,net,cell
net144,REG_5\[23\]$_DFF_P_,net,cell
REG_5\[23\]$_DFF_P_,_0400_,cell,net
clknet_leaf_0_clock,REG_5\[24\]$_DFF_P_,net,cell
net145,REG_5\[24\]$_DFF_P_,net,cell
REG_5\[24\]$_DFF_P_,_0401_,cell,net
clknet_leaf_20_clock,REG_5\[25\]$_DFF_P_,net,cell
net146,REG_5\[25\]$_DFF_P_,net,cell
REG_5\[25\]$_DFF_P_,_0402_,cell,net
clknet_leaf_0_clock,REG_5\[26\]$_DFF_P_,net,cell
net147,REG_5\[26\]$_DFF_P_,net,cell
REG_5\[26\]$_DFF_P_,_0403_,cell,net
clknet_leaf_0_clock,REG_5\[27\]$_DFF_P_,net,cell
net148,REG_5\[27\]$_DFF_P_,net,cell
REG_5\[27\]$_DFF_P_,_0404_,cell,net
clknet_leaf_0_clock,REG_5\[28\]$_DFF_P_,net,cell
net149,REG_5\[28\]$_DFF_P_,net,cell
REG_5\[28\]$_DFF_P_,_0405_,cell,net
clknet_leaf_20_clock,REG_5\[29\]$_DFF_P_,net,cell
net150,REG_5\[29\]$_DFF_P_,net,cell
REG_5\[29\]$_DFF_P_,_0406_,cell,net
clknet_leaf_23_clock,REG_5\[2\]$_DFF_P_,net,cell
