,pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap,is_macro,is_seq,is_buf,is_inv,new_cellname,new_netname,id,org_id,netname_prefix,to_top,to_left,to_right,to_bottom,libcell_name,rise_cap,fall_cap
228,Y,4816,6077,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_369_,_135_,9.912869136652349e-12,1.0636411196252027e-10,3.008383264724301e-10,2.9954166924639475e-10,-1.0,0,0,0,0,cell1061,net189,228,228,_135_,10123.0,4816.0,11384.0,6077.0,AND3x1_ASAP7_75t_R,,
229,A,5967,5535,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_370_,_086_,2.074584427858017e-11,1.8849558025557656e-10,1.1841645719545824e-10,1.1582801384690812e-10,6.399400090955243e-16,0,0,0,0,cell1062,net140,229,229,_086_,10665.0,5967.0,10233.0,5535.0,OR3x1_ASAP7_75t_R,0.63994,0.637598
230,B,6021,5535,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_370_,_046_,2.288279461748477e-11,2.1057322552309188e-10,9.039133330723814e-11,9.14671186014182e-11,6.001750415350463e-16,0,0,0,0,cell1062,net100,230,230,_046_,10665.0,6021.0,10179.0,5535.0,OR3x1_ASAP7_75t_R,0.590078,0.600175
231,C,6075,5535,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_370_,_112_,1.7771501284458147e-11,3.10505787748383e-11,2.5713134399474313e-10,2.72635636289209e-10,6.007239718244263e-16,0,0,0,0,cell1062,net166,231,231,_112_,10665.0,6075.0,10125.0,5535.0,OR3x1_ASAP7_75t_R,0.58769,0.600724
232,Y,6166,5537,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_370_,_136_,1.233708708109349e-11,3.10505787748383e-11,2.75322875609163e-10,3.0053268207375083e-10,-1.0,0,0,0,0,cell1062,net190,232,232,_136_,10663.0,6166.0,10034.0,5537.0,OR3x1_ASAP7_75t_R,,
233,A1,6534,5840,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_371_,_092_,1.3533405299193111e-11,8.437844867259514e-11,2.36822839116968e-10,2.4858495817348114e-10,1.2397899487975026e-15,0,0,0,0,cell1063,net146,233,233,_092_,10360.0,6534.0,9666.0,5840.0,AOI21x1_ASAP7_75t_R,1.22328,1.23979
234,A2,6533,5805,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_371_,_109_,1.8743966448409036e-11,6.22924212212439e-11,2.538801113782796e-10,2.6876459391367286e-10,1.0897699318060438e-15,0,0,0,0,cell1063,net163,234,234,_109_,10395.0,6533.0,9667.0,5805.0,AOI21x1_ASAP7_75t_R,1.08884,1.08977
235,B,6534,5774,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_371_,_136_,1.2337741939205672e-11,3.10505787748383e-11,2.7535412838730617e-10,3.0056387934074275e-10,1.2416199634800457e-15,0,0,0,0,cell1063,net190,235,235,_136_,10426.0,6534.0,9666.0,5774.0,AOI21x1_ASAP7_75t_R,1.24162,1.23913
236,Y,6534,5785,0,False,0,0,False,2.3040000896729085e-14,3.1999999872134305e-10,0,_371_,_137_,4.558122976283663e-11,3.10505787748383e-11,3.2555991236193904e-10,2.9315655458717055e-10,-1.0,0,0,0,0,cell1063,net191,236,236,_137_,10415.0,6534.0,9666.0,5785.0,AOI21x1_ASAP7_75t_R,,
237,A,5331,5805,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_372_,_137_,4.5582603663829595e-11,3.10505787748383e-11,3.2571070840425875e-10,2.933083498302125e-10,1.0899499263073353e-15,0,0,1,0,cell1064,net191,237,237,_137_,10395.0,5331.0,10869.0,5805.0,BUFx4f_ASAP7_75t_R,1.08995,1.08939
238,Y,5631,5805,0,False,0,0,False,1.843200071738327e-13,3.1999999872134305e-10,0,_372_,_138_,1.8715865662821685e-11,3.10505787748383e-11,3.5102165618638987e-10,3.18860382542141e-10,-1.0,0,0,1,0,cell1064,net192,238,238,_138_,10395.0,5631.0,10569.0,5805.0,BUFx4f_ASAP7_75t_R,,
239,A1,4522,5788,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_373_,dpath.a_lt_b$in1\[0\],2.2722204326419693e-11,2.7281421566272e-10,1.0207275302764883e-10,9.937148326422117e-11,6.200080003576507e-16,0,0,0,0,cell1065,net371,239,239,dpath.a_lt_b$in1,10412.0,4522.0,11678.0,5788.0,AO21x1_ASAP7_75t_R,0.620008,0.611597
240,A2,4617,5823,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_373_,_112_,1.783017483658611e-11,1.0414463735841649e-10,2.5740870546187006e-10,2.7291180426658457e-10,6.341729852741434e-16,0,0,0,0,cell1065,net166,240,240,_112_,10377.0,4617.0,11583.0,5823.0,AO21x1_ASAP7_75t_R,0.634173,0.634001
241,B,4671,5823,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_373_,_122_,2.0772173911498548e-11,2.6006263809108527e-10,1.1337867450444959e-10,1.1537968497288276e-10,6.344629881794596e-16,0,0,0,0,cell1065,net176,241,241,_122_,10377.0,4671.0,11529.0,5823.0,AO21x1_ASAP7_75t_R,0.626818,0.634463
242,Y,4756,5752,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_373_,_139_,8.604483445195932e-12,1.0414463735841649e-10,2.7324381646209867e-10,2.8953001107723253e-10,-1.0,0,0,0,0,cell1065,net193,242,242,_139_,10448.0,4756.0,11444.0,5752.0,AO21x1_ASAP7_75t_R,,
243,A,7221,10935,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_374_,_085_,1.6517967549312118e-11,2.6090546390022945e-10,1.0388690602214368e-10,1.0542229589294294e-10,1.0899499263073353e-15,0,0,1,0,cell1066,net139,243,243,_085_,5265.0,7221.0,8979.0,10935.0,BUFx4f_ASAP7_75t_R,1.08995,1.08939
244,Y,7521,10935,0,False,0,0,False,1.843200071738327e-13,3.1999999872134305e-10,0,_374_,_140_,1.8733070650256423e-11,2.6090546390022945e-10,1.2452774922344642e-10,1.2614351230233467e-10,-1.0,0,0,1,0,cell1066,net194,244,244,_140_,5265.0,7521.0,8679.0,10935.0,BUFx4f_ASAP7_75t_R,,
245,A,5925,5805,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_375_,_086_,2.074584427858017e-11,2.1316423626238643e-10,1.1840814440056135e-10,1.1581972186869294e-10,1.0899499263073353e-15,0,0,1,0,cell1067,net140,245,245,_086_,10395.0,5925.0,10275.0,5805.0,BUFx4f_ASAP7_75t_R,1.08995,1.08939
246,Y,6225,5805,0,False,0,0,False,1.843200071738327e-13,3.1999999872134305e-10,0,_375_,_141_,1.6715233364106297e-11,2.1316423626238643e-10,1.3872439308393322e-10,1.3603891624303088e-10,-1.0,0,0,1,0,cell1067,net195,246,246,_141_,10395.0,6225.0,9975.0,5805.0,BUFx4f_ASAP7_75t_R,,
247,A,3321,6345,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_376_,_141_,1.6743143330111288e-11,2.361427720032338e-10,1.3913570295898126e-10,1.3644274599045048e-10,5.225650124681606e-16,0,0,0,0,cell1068,net195,247,247,_141_,9855.0,3321.0,12879.0,6345.0,AND2x2_ASAP7_75t_R,0.522565,0.509703
248,B,3225,6345,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_376_,net8,5.317235800966769e-12,2.8830801634960324e-10,8.812085783294066e-11,8.864722150780935e-11,5.65708000361848e-16,0,0,0,0,cell1068,net449,248,248,net8,9855.0,3225.0,12975.0,6345.0,AND2x2_ASAP7_75t_R,0.565282,0.565708
249,Y,3434,6345,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,_376_,_142_,6.953091748196361e-12,2.361427720032338e-10,1.5676929199237574e-10,1.5523497765013159e-10,-1.0,0,0,0,0,cell1068,net196,249,249,_142_,9855.0,3434.0,12766.0,6345.0,AND2x2_ASAP7_75t_R,,
250,A1,4185,6363,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_377_,net37,2.8318562772522423e-11,2.4528223896425056e-10,1.3565025491768523e-10,1.3633082163178043e-10,5.243980447055781e-16,0,0,0,0,cell1069,net403,250,250,net37,9837.0,4185.0,12015.0,6363.0,AO221x1_ASAP7_75t_R,0.51688,0.524398
251,A2,4239,6363,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_377_,_138_,1.871790396290596e-11,3.4590857955763e-11,3.5112948659765664e-10,3.189684627535882e-10,4.902120067126314e-16,0,0,0,0,cell1069,net192,251,251,_138_,9837.0,4239.0,11961.0,6363.0,AO221x1_ASAP7_75t_R,0.487368,0.490212
252,B1,4023,6363,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_377_,_139_,8.605622291157909e-12,1.0414463735841649e-10,2.7328128648917977e-10,2.8956748110431363e-10,5.70434973603119e-16,0,0,0,0,cell1069,net193,252,252,_139_,9837.0,4023.0,12177.0,6363.0,AO221x1_ASAP7_75t_R,0.570421,0.570435
253,B2,4077,6363,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_377_,_140_,1.8786566052808595e-11,2.630534123859718e-10,1.2508206970185398e-10,1.266945021116683e-10,5.375859771174133e-16,0,0,0,0,cell1069,net194,253,253,_140_,9837.0,4077.0,12123.0,6363.0,AO221x1_ASAP7_75t_R,0.537586,0.532511
254,C,4131,6363,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_377_,_142_,6.953230526074439e-12,2.3614274424765824e-10,1.5678330855806166e-10,1.55249174627059e-10,5.344120387849329e-16,0,0,0,0,cell1069,net196,254,254,_142_,9837.0,4131.0,12069.0,6363.0,AO221x1_ASAP7_75t_R,0.526688,0.534412
255,Y,4442,6345,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_377_,_143_,9.384047358618196e-12,3.4590857955763e-11,3.732595343919343e-10,3.420433103418219e-10,-1.0,0,0,0,0,cell1069,net197,255,255,_143_,9855.0,4442.0,11758.0,6345.0,AO221x1_ASAP7_75t_R,,
256,A1,4293,6093,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_378_,_128_,1.2415663115661335e-11,3.085568744953804e-10,9.688135710339552e-11,9.443986564994232e-11,6.108139871107973e-16,0,0,0,0,cell1070,net182,256,256,_128_,10107.0,4293.0,11907.0,6093.0,OA22x2_ASAP7_75t_R,0.603169,0.610814
257,A2,4347,6093,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_378_,_129_,2.1152133863888697e-11,2.3528118342497345e-10,1.6837915783884938e-10,1.6142073788749656e-10,6.495910495569806e-16,0,0,0,0,cell1070,net183,257,257,_129_,10107.0,4347.0,11853.0,6093.0,OA22x2_ASAP7_75t_R,0.649288,0.649591
258,B1,4455,6093,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_378_,_135_,9.912869136652349e-12,1.0636411196252027e-10,3.0084545965536336e-10,2.9954877467375235e-10,5.632029533599026e-16,0,0,0,0,cell1070,net189,258,258,_135_,10107.0,4455.0,11745.0,6093.0,OA22x2_ASAP7_75t_R,0.563203,0.562858
259,B2,4393,6041,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_378_,_143_,9.384047358618196e-12,3.4590857955763e-11,3.732648912180281e-10,3.420486116567645e-10,6.182060436414854e-16,0,0,0,0,cell1070,net197,259,259,_143_,10159.0,4393.0,11807.0,6041.0,OA22x2_ASAP7_75t_R,0.618206,0.611621
260,Y,4087,6075,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,1,_378_,_053_,6.657381243502236e-12,3.4590857955763e-11,3.892427213880722e-10,3.606244192155828e-10,-1.0,0,0,0,0,cell1070,net107,260,260,_053_,10125.0,4087.0,12113.0,6075.0,OA22x2_ASAP7_75t_R,,
261,A,7597,7155,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_379_,_285_,1.9088156402724543e-11,2.721622094359333e-10,8.821848807016862e-11,8.90674825559934e-11,6.837159952986068e-16,0,0,0,1,cell1071,net339,261,261,_285_,9045.0,7597.0,8603.0,7155.0,INVx1_ASAP7_75t_R,0.683678,0.683716
262,Y,7684,7155,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_379_,_144_,1.7339990554532392e-11,2.7216218168035766e-10,1.0257879268227299e-10,9.999066158394854e-11,-1.0,0,0,0,1,cell1071,net198,262,262,_144_,9045.0,7684.0,8516.0,7155.0,INVx1_ASAP7_75t_R,,
263,A,7263,7425,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_380_,_144_,1.7340132801857422e-11,2.8211050162596507e-10,1.0260835237030363e-10,1.0002026290534259e-10,6.378089800793509e-16,0,0,0,0,cell1072,net198,263,263,_144_,8775.0,7263.0,8937.0,7425.0,AND3x1_ASAP7_75t_R,0.636391,0.637809
264,B,7317,7425,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_380_,_131_,1.8373887480938045e-11,1.20123383462456e-10,2.5976890083434507e-10,2.764702355939619e-10,5.996220348996077e-16,0,0,0,0,cell1072,net185,264,264,_131_,8775.0,7317.0,8883.0,7425.0,AND3x1_ASAP7_75t_R,0.599622,0.589034
265,C,7371,7425,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_380_,_134_,1.8227350184751856e-11,1.0540610051457121e-10,2.7921237544248356e-10,2.8308436150759064e-10,6.001109846684102e-16,0,0,0,0,cell1072,net188,265,265,_134_,8775.0,7371.0,8829.0,7425.0,AND3x1_ASAP7_75t_R,0.600111,0.586431
266,Y,7462,7422,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_380_,_145_,9.76828427173837e-12,1.0540610051457121e-10,3.0069549628031206e-10,2.993993941657891e-10,-1.0,0,0,0,0,cell1072,net199,266,266,_145_,8778.0,7462.0,8738.0,7422.0,AND3x1_ASAP7_75t_R,,
267,A1,7344,10089,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_381_,_094_,1.3582308888704375e-11,2.5152172011821957e-11,1.9021245689643246e-10,1.947884492592422e-10,1.2392100488659888e-15,0,0,0,0,cell1073,net148,267,267,_094_,6111.0,7344.0,8856.0,10089.0,OAI21x1_ASAP7_75t_R,1.23921,1.22492
268,A2,7343,10124,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_381_,_095_,1.6239938213646887e-11,1.6074558351064638e-11,1.8836088244711388e-10,2.0453452820312634e-10,1.0789199691473082e-15,0,0,0,0,cell1073,net149,268,268,_095_,6076.0,7343.0,8857.0,10124.0,OAI21x1_ASAP7_75t_R,1.07761,1.07892
269,B,7344,10156,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_381_,_097_,1.1292061036227707e-11,1.4408807480492668e-11,2.0010430812344995e-10,2.0728030403205366e-10,1.378890017032959e-15,0,0,0,0,cell1073,net151,269,269,_097_,6044.0,7344.0,8856.0,10156.0,OAI21x1_ASAP7_75t_R,1.37827,1.37889
270,Y,7344,10144,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_381_,_146_,2.7851597764194654e-11,1.4408807480492668e-11,2.2243554220757744e-10,2.14135500997692e-10,-1.0,0,0,0,0,cell1073,net200,270,270,_146_,6056.0,7344.0,8856.0,10144.0,OAI21x1_ASAP7_75t_R,,
271,A,9578,6615,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_382_,_100_,1.1239355800218842e-11,4.97232255369795e-11,1.5536630315615696e-10,1.5215217974429152e-10,5.467029633056256e-16,0,0,0,0,cell1074,net154,271,271,_100_,9585.0,9578.0,6622.0,6615.0,OR2x2_ASAP7_75t_R,0.534126,0.546703
272,B,9487,6574,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_382_,_101_,1.865199487915969e-11,4.38842018279928e-12,1.9327935085744483e-10,2.0263257738406535e-10,5.601419880467625e-16,0,0,0,0,cell1074,net155,272,272,_101_,9626.0,9487.0,6713.0,6574.0,OR2x2_ASAP7_75t_R,0.560142,0.55956
273,Y,9698,6615,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,_382_,_147_,6.53750708082268e-12,4.38842018279928e-12,2.114720343282528e-10,2.244260749462157e-10,-1.0,0,0,0,0,cell1074,net201,273,273,_147_,9585.0,9698.0,6502.0,6615.0,OR2x2_ASAP7_75t_R,,
274,A,9811,6615,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_383_,_147_,6.53750708082268e-12,4.38842018279928e-12,2.1147465723014847e-10,2.2442869784811134e-10,6.837159952986068e-16,0,0,0,1,cell1075,net201,274,274,_147_,9585.0,9811.0,6389.0,6615.0,INVx1_ASAP7_75t_R,0.683678,0.683716
275,Y,9898,6615,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_383_,_148_,1.6599862109889507e-11,4.388406305011472e-12,2.3477136901206563e-10,2.2058127546742407e-10,-1.0,0,0,0,1,cell1075,net202,275,275,_148_,9585.0,9898.0,6302.0,6615.0,INVx1_ASAP7_75t_R,,
276,A1,9396,7389,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_384_,_103_,1.0792522257829784e-11,2.895755857323934e-11,1.9108095661302118e-10,1.919483044732217e-10,1.2392100488659888e-15,0,0,0,0,cell1076,net157,276,276,_103_,8811.0,9396.0,6804.0,7389.0,OAI21x1_ASAP7_75t_R,1.23921,1.22492
277,A2,9395,7424,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_384_,_104_,1.0938199998533626e-11,2.7663926704946107e-11,1.9199800083136156e-10,1.914979563810704e-10,1.0789199691473082e-15,0,0,0,0,cell1076,net158,277,277,_104_,8776.0,9395.0,6805.0,7424.0,OAI21x1_ASAP7_75t_R,1.07761,1.07892
278,B,9396,7456,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_384_,_105_,1.0686414426974709e-11,4.560872512993086e-11,1.7327478341044866e-10,1.7143275687914183e-10,1.378890017032959e-15,0,0,0,0,cell1076,net159,278,278,_105_,8744.0,9396.0,6804.0,7456.0,OAI21x1_ASAP7_75t_R,1.37827,1.37889
279,Y,9396,7444,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_384_,_149_,2.1734532576478397e-11,2.7663926704946107e-11,2.064940440860141e-10,2.0336766992645747e-10,-1.0,0,0,0,0,cell1076,net203,279,279,_149_,8756.0,9396.0,6804.0,7444.0,OAI21x1_ASAP7_75t_R,,
280,A1,9976,6868,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_385_,_146_,2.7881837463827882e-11,3.446341823032384e-11,2.2295103263569868e-10,2.1464785504576867e-10,6.200080003576507e-16,0,0,0,0,cell1077,net200,280,280,_146_,9332.0,9976.0,6224.0,6868.0,AO21x1_ASAP7_75t_R,0.620008,0.611597
281,A2,10071,6903,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_385_,_148_,1.6599862109889507e-11,2.28762286891282e-11,2.34785274555449e-10,2.2059518101080755e-10,6.341729852741434e-16,0,0,0,0,cell1077,net202,281,281,_148_,9297.0,10071.0,6129.0,6903.0,AO21x1_ASAP7_75t_R,0.634173,0.634001
282,B,10125,6903,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_385_,_149_,2.173561677865088e-11,5.225810062459146e-11,2.0658051658184462e-10,2.0345417017786358e-10,6.344629881794596e-16,0,0,0,0,cell1077,net203,282,282,_149_,9297.0,10125.0,6075.0,6903.0,AO21x1_ASAP7_75t_R,0.626818,0.634463
283,Y,10210,6832,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_385_,_150_,1.348965470576724e-11,2.28762286891282e-11,2.529149112362461e-10,2.3928808934314816e-10,-1.0,0,0,0,0,cell1077,net204,283,283,_150_,9368.0,10210.0,5990.0,6832.0,AO21x1_ASAP7_75t_R,,
284,B,10163,7113,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_386_,_150_,1.348965470576724e-11,2.28762286891282e-11,2.5292681837818515e-10,2.3930007975181406e-10,1.6521899620248876e-15,0,0,0,0,cell1078,net204,284,284,_150_,9087.0,10163.0,6037.0,7113.0,XNOR2x1_ASAP7_75t_R,1.64141,1.65219
285,Y,10327,7180,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_386_,net38,2.0340834919196915e-11,2.28762286891282e-11,2.7383378897738453e-10,2.649239438934359e-10,-1.0,0,0,0,0,cell1078,net404,285,285,net38,9020.0,10327.0,5873.0,7180.0,XNOR2x1_ASAP7_75t_R,,
286,A,10229,7204,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_386_,_099_,1.5537944195176398e-11,1.1118758691530671e-10,1.635863389193304e-10,1.5985733570200722e-10,1.6406600436677434e-15,0,0,0,0,cell1078,net153,286,286,_099_,8996.0,10229.0,5971.0,7204.0,XNOR2x1_ASAP7_75t_R,1.60506,1.64066
287,A1,7708,7408,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_387_,_144_,1.7339990554532392e-11,2.721622094359333e-10,1.0258488503112062e-10,9.999669148275103e-11,6.200080003576507e-16,0,0,0,0,cell1079,net198,287,287,_144_,8792.0,7708.0,8492.0,7408.0,AO21x1_ASAP7_75t_R,0.620008,0.611597
288,A2,7803,7443,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_387_,_112_,1.7726367249060182e-11,1.0372686043425006e-10,2.5668028813541355e-10,2.7218421960739647e-10,6.341729852741434e-16,0,0,0,0,cell1079,net166,288,288,_112_,8757.0,7803.0,8397.0,7443.0,AO21x1_ASAP7_75t_R,0.634173,0.634001
289,B,7857,7443,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_387_,_122_,2.0766881270173343e-11,2.5893420740885626e-10,1.1333878974228996e-10,1.153373091478116e-10,6.344629881794596e-16,0,0,0,0,cell1079,net176,289,289,_122_,8757.0,7857.0,8343.0,7443.0,AO21x1_ASAP7_75t_R,0.626818,0.634463
290,Y,7942,7372,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_387_,_151_,7.406531984943676e-12,1.0372686043425006e-10,2.7185739770452244e-10,2.8817107033951567e-10,-1.0,0,0,0,0,cell1079,net205,290,290,_151_,8828.0,7942.0,8258.0,7372.0,AO21x1_ASAP7_75t_R,,
291,A,8073,13905,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_388_,_141_,1.733866349107327e-11,2.3082370737004252e-10,1.404551336348092e-10,1.3772920304244707e-10,5.225650124681606e-16,0,0,0,0,cell1080,net195,291,291,_141_,2295.0,8073.0,8127.0,13905.0,AND2x2_ASAP7_75t_R,0.522565,0.509703
292,B,7977,13905,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_388_,net19,5.253358078410875e-12,2.8460733769719577e-10,8.805909473830198e-11,8.858659639177091e-11,5.65708000361848e-16,0,0,0,0,cell1080,net383,292,292,net19,2295.0,7977.0,8223.0,13905.0,AND2x2_ASAP7_75t_R,0.565282,0.565708
293,Y,8186,13905,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,_388_,_152_,9.208326809395649e-12,2.3082370737004252e-10,1.5950185616731003e-10,1.5787272877876288e-10,-1.0,0,0,0,0,cell1080,net206,293,293,_152_,2295.0,8186.0,8014.0,13905.0,AND2x2_ASAP7_75t_R,,
294,A1,8235,7677,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_389_,_138_,1.873683153075234e-11,3.10505787748383e-11,3.5139333109945875e-10,3.1923239052211727e-10,5.243980447055781e-16,0,0,0,0,cell1081,net192,294,294,_138_,8523.0,8235.0,7965.0,7677.0,AO221x1_ASAP7_75t_R,0.51688,0.524398
295,A2,8289,7677,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_389_,net38,2.0341485440500406e-11,1.0896961111228619e-10,2.7389707168978816e-10,2.6498739313929315e-10,4.902120067126314e-16,0,0,0,0,cell1081,net404,295,295,net38,8523.0,8289.0,7911.0,7677.0,AO221x1_ASAP7_75t_R,0.487368,0.490212
296,B1,8073,7677,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_389_,_151_,7.406590098180121e-12,1.0372686043425006e-10,2.718682501345881e-10,2.8818192276958143e-10,5.70434973603119e-16,0,0,0,0,cell1081,net205,296,296,_151_,8523.0,8073.0,8127.0,7677.0,AO221x1_ASAP7_75t_R,0.570421,0.570435
297,B2,8127,7677,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_389_,_140_,1.8822781874816563e-11,2.6090546390022945e-10,1.2524259407342695e-10,1.2685606731732688e-10,5.375859771174133e-16,0,0,0,0,cell1081,net194,297,297,_140_,8523.0,8127.0,8073.0,7677.0,AO221x1_ASAP7_75t_R,0.537586,0.532511
298,C,8181,7677,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_389_,_152_,9.227930052035926e-12,2.3082370737004252e-10,1.5971747535648007e-10,1.5808977738007712e-10,5.344120387849329e-16,0,0,0,0,cell1081,net206,298,298,_152_,8523.0,8181.0,8019.0,7677.0,AO221x1_ASAP7_75t_R,0.526688,0.534412
299,Y,8492,7695,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_389_,_153_,1.0021764668133317e-11,3.10505787748383e-11,3.7553227194564437e-10,3.4201583232196237e-10,-1.0,0,0,0,0,cell1081,net207,299,299,_153_,8505.0,8492.0,7708.0,7695.0,AO221x1_ASAP7_75t_R,,
300,A1,7425,7713,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_390_,dpath.a_lt_b$in0\[10\],1.9013202470774537e-11,3.0026345299027923e-10,1.0201958722255712e-10,9.828737823625032e-11,6.108139871107973e-16,0,0,0,0,cell1082,net356,300,300,dpath.a_lt_b$in0,8487.0,7425.0,8775.0,7713.0,OA22x2_ASAP7_75t_R,0.603169,0.610814
301,A2,7479,7713,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_390_,_129_,2.122070054400016e-11,2.339169136167385e-10,1.6860052243217183e-10,1.6164111715788462e-10,6.495910495569806e-16,0,0,0,0,cell1082,net183,301,301,_129_,8487.0,7479.0,8721.0,7713.0,OA22x2_ASAP7_75t_R,0.649288,0.649591
302,B1,7587,7713,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_390_,_145_,9.76828427173837e-12,1.0540610051457121e-10,3.0070454459796276e-10,2.994084424834398e-10,5.632029533599026e-16,0,0,0,0,cell1082,net199,302,302,_145_,8487.0,7587.0,8613.0,7713.0,OA22x2_ASAP7_75t_R,0.563203,0.562858
303,B2,7525,7661,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_390_,_153_,1.0023387501945091e-11,3.10505787748383e-11,3.7555822340884493e-10,3.420415339849825e-10,6.182060436414854e-16,0,0,0,0,cell1082,net207,303,303,_153_,8539.0,7525.0,8675.0,7661.0,OA22x2_ASAP7_75t_R,0.618206,0.611621
304,Y,7219,7695,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,1,_390_,_054_,6.483585369976286e-12,3.1050551019262684e-11,3.9151271113979647e-10,3.6064759512122175e-10,-1.0,0,0,0,0,cell1082,net108,304,304,_054_,8505.0,7219.0,8981.0,7695.0,OA22x2_ASAP7_75t_R,,
305,A,8029,3105,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_391_,_284_,1.884500194782035e-11,2.8562407994314754e-10,8.709808568818643e-11,8.818935859356003e-11,6.837159952986068e-16,0,0,0,1,cell1083,net338,305,305,_284_,13095.0,8029.0,8171.0,3105.0,INVx1_ASAP7_75t_R,0.683678,0.683716
306,Y,8116,3105,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_391_,_154_,1.2692891876442404e-11,2.8562407994314754e-10,9.886862856189892e-11,9.62448315489084e-11,-1.0,0,0,0,1,cell1083,net208,306,306,_154_,13095.0,8116.0,8084.0,3105.0,INVx1_ASAP7_75t_R,,
