src,tar,src_type,tar_type
gen_regfile_ff.register_file_i.rf_reg_q\[44\]$_DFFE_PN0P_,_18052_,cell,cell
gen_regfile_ff.register_file_i.rf_reg_q\[44\]$_DFFE_PN0P_,_16414_,cell,cell
gen_regfile_ff.register_file_i.rf_reg_q\[76\]$_DFFE_PN0P_,_18050_,cell,cell
gen_regfile_ff.register_file_i.rf_reg_q\[76\]$_DFFE_PN0P_,_16414_,cell,cell
gen_regfile_ff.register_file_i.rf_reg_q\[108\]$_DFFE_PN0P_,_18058_,cell,cell
gen_regfile_ff.register_file_i.rf_reg_q\[108\]$_DFFE_PN0P_,_16411_,cell,cell
gen_regfile_ff.register_file_i.rf_reg_q\[140\]$_DFFE_PN0P_,_18058_,cell,cell
gen_regfile_ff.register_file_i.rf_reg_q\[140\]$_DFFE_PN0P_,_16411_,cell,cell
gen_regfile_ff.register_file_i.rf_reg_q\[172\]$_DFFE_PN0P_,_18059_,cell,cell
gen_regfile_ff.register_file_i.rf_reg_q\[172\]$_DFFE_PN0P_,_16412_,cell,cell
